"","x","y","spatial_cluster"
"cell47166",5314.41105611622,-4396.28388354927,"9"
"cell47168",5396.00505823269,-4568.11188800633,"5"
"cell47173",5446.65705954656,-4407.67788384482,"5"
"cell47176",5370.62505757436,-4432.03188447654,"9"
"cell47177",5331.36705655605,-4412.69988397509,"9"
"cell47178",5386.12305797637,-4486.24788588286,"5"
"cell47179",5357.23305722699,-4499.15388621762,"5"
"cell47183",5406.64305850863,-4549.31988751888,"5"
"cell47185",5476.51366032101,-4456.11588510126,"5"
"cell47188",5323.64505635574,-4529.60988700762,"5"
"cell47190",5287.35705541447,-4475.87988561392,"9"
"cell47191",5355.39705717936,-4479.11988569796,"9"
"cell47192",5324.02305636555,-4461.56988524273,"9"
"cell47199",5362.79505737126,-4446.39588484913,"9"
"cell47202",5305.71705589071,-4392.66588345543,"9"
"cell47203",5326.39905642718,-4506.06588639691,"9"
"cell47207",5468.86388812959,-4275.73927236348,"5"
"cell47211",5460.38588790968,-4305.06127312407,"5"
"cell47213",5330.24588453397,-4347.23527421802,"9"
"cell47219",5370.96188559011,-4350.85327431187,"9"
"cell47220",5368.31588552147,-4251.00727172196,"5"
"cell47222",5355.94988520071,-4368.6732747741,"9"
"cell47223",5363.99588540941,-4299.06727296859,"9"
"cell47230",5321.65988431126,-4195.54927028343,"5"
"cell47235",5438.19188733399,-4293.55927282572,"5"
"cell47239",5433.76388721913,-4235.77927132696,"5"
"cell47242",5309.9418840073,-4318.39927347004,"9"
"cell47248",5297.73788369074,-4252.08727174997,"9"
"cell47249",5449.96388763934,-4269.85327221081,"5"
"cell47252",5436.24788728356,-4323.42127360031,"5"
"cell47256",5347.14788497239,-4343.07727411017,"9"
"cell47259",5385.3798859641,-4306.95127317309,"9"
"cell47264",5465.94788805395,-4268.28727217019,"5"
"cell47266",5341.09988481551,-4230.16327118129,"5"
"cell47269",5358.43388526514,-4194.73927026242,"5"
"cell47278",5425.01191421971,-4106.19448215887,"5"
"cell47280",5359.45591251925,-4033.18648026511,"5"
"cell47287",5413.56391392276,-4163.43448364362,"5"
"cell47289",5411.45791386813,-4136.11048293486,"5"
"cell47291",5439.6459145993,-4075.14448135346,"5"
"cell47293",5344.49791213125,-4058.72848092765,"5"
"cell47298",5451.84991491586,-4087.94248168543,"5"
"cell47302",5292.27991077676,-4103.87248209864,"5"
"cell47318",5355.9459124282,-4075.90048137307,"5"
"cell47319",5373.60391288623,-4142.15848309174,"5"
"cell47320",5404.92391369864,-4127.63248271495,"5"
"cell47330",5332.8339118287,-4059.48448094726,"5"
"cell47332",5359.61791252345,-4147.34248322621,"5"
"cell47337",5350.11391227692,-4129.30648275837,"5"
"cell47343",5307.45391117036,-4132.81648284942,"5"
"cell47345",5341.89188460261,-3776.2274963893,"5"
"cell47352",5368.51388529316,-3948.59550086036,"5"
"cell47358",5324.07188414037,-3837.78749798611,"5"
"cell47359",5395.78388600051,-3945.67950078472,"5"
"cell47360",5351.34188484773,-3813.59549735859,"5"
"cell47361",5376.45188549906,-3833.08949786425,"5"
"cell47364",5334.60188441351,-3901.23749963194,"5"
"cell47374",5304.73988363892,-3854.41949841753,"5"
"cell47381",5415.00788649917,-3885.79349923134,"5"
"cell47386",5342.91788462922,-3787.83749669045,"5"
"cell47387",5441.62988718972,-3853.87949840352,"5"
"cell47391",5351.50388485193,-3896.37749950588,"5"
"cell47396",5382.82388566434,-3800.09549700841,"5"
"cell47411",5375.75412364304,-3726.61771713197,"5"
"cell47413",5408.58612449467,-3634.87171475217,"5"
"cell47425",5357.3941231668,-3584.75971345231,"5"
"cell47427",5302.47612174228,-3599.6097138375,"5"
"cell47428",5308.30812189355,-3707.66371664032,"5"
"cell47431",5442.44412537292,-3619.15771434456,"5"
"cell47432",5451.03012559563,-3699.77971643582,"5"
"cell47433",5459.07612580433,-3747.51571767405,"5"
"cell47435",5412.25812458992,-3573.14971315116,"5"
"cell47439",5393.68212410808,-3744.3297175914,"5"
"cell47441",5410.6381245479,-3601.71571389213,"5"
"cell47444",5394.06012411788,-3759.4497179836,"5"
"cell47446",5422.68012486026,-3765.82171814889,"5"
"cell47447",5315.32812207565,-3767.0637181811,"5"
"cell47448",5448.22212552279,-3642.43171494827,"5"
"cell47452",5295.99612157419,-3746.59771765023,"5"
"cell47453",5390.01012401283,-3692.81371625513,"5"
"cell47456",5350.59012299031,-3659.38771538809,"5"
"cell47457",5311.7641219832,-3686.38771608844,"5"
"cell47458",5318.94612216949,-3731.74771726504,"5"
"cell47461",5358.15012318641,-3635.57371477038,"5"
"cell47463",5361.87612328306,-3736.5537173897,"5"
"cell47464",5416.47012469918,-3722.56771702692,"5"
"cell47468",5345.19012285024,-3597.39571378008,"5"
"cell47470",5436.61212522164,-3675.91171581671,"5"
"cell47477",5379.10656110942,-3393.22385432944,"11"
"cell47478",5323.10855965689,-3407.58785470203,"11"
"cell47482",5365.01256074384,-3433.12985536456,"11"
"cell47485",5340.49656010792,-3455.70185595006,"11"
"cell47490",5459.13456318527,-3411.25985479727,"11"
"cell47492",5373.49056096375,-3453.86585590243,"11"
"cell47498",5402.48856171593,-3478.32785653695,"11"
"cell47499",5301.72455910221,-3487.77785678208,"11"
"cell47501",5496.98856416717,-3438.79985551164,"11"
"cell47503",5355.94056050852,-3447.11585572734,"11"
"cell47505",5354.8065604791,-3372.05585378036,"11"
"cell47506",5466.31656337157,-3387.60785418376,"11"
"cell47509",5337.47256002948,-3517.36985754967,"11"
"cell47512",5381.75256117806,-3417.57785496116,"11"
"cell47516",5430.2985624373,-3384.74585410953,"11"
"cell47517",5388.44856135175,-3477.78785652295,"11"
"cell47521",5341.09056012332,-3443.9838556461,"11"
"cell47523",5392.7685614638,-3406.99385468662,"11"
"cell47529",5497.84716418944,-3428.97185525671,"11"
"cell47533",5438.99256266281,-3457.75385600328,"11"
"cell47536",5496.98316416703,-3516.07385751605,"5"
"cell47540",5402.92056172714,-3368.82125369646,"11"
"cell47541",5453.7345630452,-3433.18385536596,"11"
"cell47545",5328.61655979976,-3380.74985400587,"11"
"cell47549",5366.84856079146,-3491.98985689133,"11"
"cell47550",5414.15256201848,-3426.64985519648,"11"
"cell47551",5394.38856150582,-3472.71185639128,"11"
"cell47553",5375.48856101558,-3403.64585459977,"11"
"cell47554",5313.65855941176,-3383.61185408011,"11"
"cell47555",5326.78055975214,-3467.90585626662,"11"
"cell47558",5443.15056277066,-3423.51785511523,"11"
"cell47562",5313.11855939776,-3514.34585747123,"11"
"cell47563",5305.34255919605,-3458.8878560327,"11"
"cell47564",5337.90456004068,-3399.21785448492,"11"
"cell47565",5474.09256357327,-3474.0618564263,"11"
"cell47566",5332.93655991182,-3412.55585483089,"11"
"cell47569",5287.85195874237,-3412.33985482529,"11"
"cell47570",5359.50456060097,-3464.44985617697,"11"
"cell47573",5345.84357965738,-3343.24589926004,"11"
"cell47575",5359.88358002156,-3326.23589881882,"11"
"cell47580",5486.67558331043,-3201.27989557758,"11"
"cell47581",5353.99757986888,-3293.34989796579,"11"
"cell47583",5418.95958155394,-3342.92189925164,"11"
"cell47586",5406.75558123738,-3297.61589807644,"11"
"cell47591",5481.92358318716,-3360.74189971387,"11"
"cell47593",5323.81157908589,-3284.06189772487,"11"
"cell47594",5471.55558291823,-3314.19389850646,"11"
"cell47595",5324.13557909429,-3248.6918968074,"11"
"cell47596",5440.88358212262,-3284.06189772487,"11"
"cell47599",5430.24558184668,-3304.63589825854,"11"
"cell47601",5453.51958245039,-3291.51389791816,"11"
"cell47610",5413.61358141527,-3196.79789546132,"11"
"cell47614",5386.77558071911,-3243.77789667994,"11"
"cell47616",5380.78158056363,-3343.67789927125,"11"
"cell47617",5383.42758063227,-3265.37789724022,"11"
"cell47622",5407.45758125558,-3280.01189761981,"11"
"cell47627",5386.55958071351,-3281.19989765063,"11"
"cell47628",5427.05958176404,-3230.22389632836,"11"
"cell47631",5299.88957846537,-3280.06589762121,"11"
"cell47633",5449.19958233833,-3361.55189973488,"11"
"cell47637",5351.08157979324,-3253.01189691946,"11"
"cell47638",5357.34557995573,-3189.12989526242,"11"
"cell47644",5346.11357966438,-3191.01989531144,"11"
"cell47651",5372.89758035913,-3319.70189864933,"11"
"cell47652",5315.33357886598,-3317.81189860031,"11"
"cell47654",5368.14558023587,-3238.48589654267,"11"
"cell47655",5389.25958078355,-3362.9018997699,"11"
"cell47656",5456.00358251482,-3181.89389507473,"11"
"cell47657",5391.31158083677,-3222.87989613786,"11"
"cell47658",5409.07758129761,-3269.31989734247,"11"
"cell47662",5483.70558323339,-3275.85389751196,"11"
"cell47663",5378.94558051601,-3206.30189570785,"11"
"cell47667",5454.3295824714,-3332.2298989743,"11"
"cell47668",5451.08958238736,-3173.73989486322,"11"
"cell47670",5313.44357881695,-3188.42789524421,"11"
"cell47675",5468.80158284679,-3260.40989711136,"11"
"cell47678",5404.91958118975,-3351.07589946315,"11"
"cell47679",5335.85357939824,-3227.73989626393,"11"
"cell47680",5400.43758107349,-3265.26989723742,"11"
"cell47686",5373.43758037314,-3249.12389681861,"11"
"cell47688",5345.62757965177,-3241.45589661971,"11"
"cell47690",5416.4215814881,-3167.10329469107,"11"
"cell47692",5453.03358243778,-3320.83589867875,"11"
"cell47693",5307.88157867268,-3212.56589587033,"11"
"cell47700",5352.16157982126,-3202.5218956098,"11"
"cell47701",5429.38158182427,-3216.34589596838,"11"
"cell47705",5356.75157994032,-3317.43389859051,"11"
"cell47707",5444.23158220947,-3315.32789853588,"11"
"cell47708",5382.29358060286,-3192.58589535207,"11"
"cell47709",5407.56558125839,-3324.8858987838,"11"
"cell47711",5354.49758366868,-3023.21265790984,"11"
"cell47720",5356.4415837191,-3114.90466028824,"11"
"cell47722",5339.48558327928,-3042.05865839869,"11"
"cell47724",5414.11358521506,-3099.46065988764,"11"
"cell47731",5480.26358693093,-2999.93865730613,"11"
"cell47734",5343.31958337873,-3002.63865737617,"11"
"cell47735",5400.99158487469,-3098.54265986383,"11"
"cell47741",5314.96958264336,-2999.56065729633,"11"
"cell47742",5297.37098218687,-3098.05665985122,"11"
"cell47763",5350.98758357763,-3054.69465872645,"11"
"cell47764",5445.48758602887,-3145.19866107404,"11"
"cell47769",5350.33958356082,-3159.40066144243,"11"
"cell47772",5451.26558617875,-3123.86866052076,"11"
"cell47775",5315.99558266997,-3173.70526181348,"11"
"cell47784",5406.39158501476,-3141.14866096899,"11"
"cell47786",5430.52958564088,-3168.09466166794,"11"
"cell47795",5324.47358288988,-3077.10465930775,"11"
"cell47797",5352.98558362946,-3124.62466054037,"11"
"cell47798",5341.75358333811,-3094.65465976298,"11"
"cell47799",5422.59158543497,-3131.21266071126,"11"
"cell47813",5328.03758298233,-3123.76066051796,"11"
"cell47818",5424.21338223293,-2897.42190597579,"18"
"cell47824",5416.92338204384,-2785.58790307492,"18"
"cell47853",5432.63738245144,-2843.47590457648,"18"
"cell47856",5365.08338069916,-2818.04190391675,"18"
"cell47857",5330.79337980971,-2859.02790497988,"18"
"cell47891",5328.57937975228,-2900.28390605003,"18"
"cell47918",5380.3711544238,-2652.01660211384,"8"
"cell47941",5464.2331565991,-2623.12660136446,"8"
"cell47958",5424.43515556678,-2590.07860050723,"8"
"cell47967",5436.79034717754,-2449.89030521363,"8"
"cell47968",5497.86434876174,-2391.78630370647,"8"
"cell47974",5386.57034587488,-2476.78230591118,"8"
"cell47979",5369.39834542945,-2551.14030783996,"8"
"cell47980",5353.46834501624,-2530.08030729368,"8"
"cell47985",5425.77434689179,-2463.55230556801,"8"
"cell47987",5339.64434465766,-2507.94030671939,"8"
"cell47988",5377.71434564516,-2504.86230663955,"8"
"cell47994",5440.51634727418,-2418.35430439562,"8"
"cell47995",5448.9943474941,-2420.24430444464,"8"
"cell47996",5459.84834777564,-2408.20230413228,"8"
"cell47998",5381.65634574741,-2556.32430797443,"8"
"cell48004",5337.43034460023,-2532.67230736092,"8"
"cell48007",5518.92434930801,-2382.39030346274,"8"
"cell48011",5498.67434878275,-2404.15230402723,"8"
"cell48013",5366.59034535661,-2531.1603073217,"8"
"cell48014",5410.43834649399,-2470.7343057543,"8"
"cell48025",5340.50834468007,-2390.00430366024,"8"
"cell48028",5340.72434468567,-2520.57630704716,"8"
"cell48029",5474.86034816504,-2413.44030426815,"8"
"cell48031",5459.47034776583,-2551.68030785397,"8"
"cell48034",5398.77434619144,-2495.46630639583,"8"
"cell48037",5449.2643475011,-2450.37630522624,"8"
"cell48044",5475.83234819025,-2429.58630468696,"8"
"cell48047",5387.81234590709,-2516.95830695331,"8"
"cell48049",5374.09634555131,-2465.92830562964,"8"
"cell48050",5439.11234723777,-2430.23430470377,"8"
"cell48051",5484.31034841016,-2407.87830412388,"8"
"cell48054",5397.10034614801,-2525.76030718163,"8"
"cell48055",5335.75634455681,-2462.14830553159,"8"
"cell48056",5414.86634660885,-2503.99830661714,"8"
"cell48059",5338.45634462684,-2479.37430597842,"8"
"cell48062",5402.55434628949,-2474.56830585375,"8"
"cell48081",5458.29626167566,-2284.67420068756,"8"
"cell48091",5439.23426118121,-2282.83820063993,"8"
"cell48195",5464.44806237146,-1911.4909006767,"10"
"cell48201",5471.73806256056,-1774.8168971315,"10"
"cell48202",5353.80205950141,-1914.13690074533,"10"
"cell48204",5455.70006214455,-1846.09689898044,"10"
"cell48207",5535.07466420345,-1890.43090013042,"10"
"cell48213",5470.76606253535,-1796.25489768758,"10"
"cell48262",5350.02205940336,-1862.83689941466,"10"
"cell48279",5364.27805977315,-1801.43889782205,"10"
"cell48284",5363.46805975214,-1783.07889734581,"10"
"cell48288",5364.54805978015,-1771.41489704326,"10"
"cell48297",5403.7852169238,-1592.12194644287,"10"
"cell48303",5337.47321520373,-1590.39394639805,"10"
"cell48306",5389.20521654561,-1706.87194941938,"10"
"cell48308",5382.13121636212,-1671.50194850191,"10"
"cell48311",5380.8352163285,-1746.2919504419,"10"
"cell48322",5401.35521686077,-1579.97194612771,"10"
"cell48325",5409.34721706808,-1653.41194803268,"10"
"cell48328",5423.65721743926,-1588.93594636023,"10"
"cell48337",5391.68921661004,-1646.82394786179,"10"
"cell48342",5379.97121630609,-1685.4339488633,"10"
"cell48346",5409.18521706387,-1663.77994830161,"10"
"cell48350",5442.44921792671,-1555.9419455044,"10"
"cell48356",5519.45321992412,-1698.23194919527,"10"
"cell48357",5349.46121551469,-1698.12394919246,"10"
"cell48362",5425.70921749249,-1616.15194706619,"10"
"cell48363",5365.5532159321,-1596.17194654793,"10"
"cell48365",5408.26721704006,-1671.98794851452,"10"
"cell48367",5446.12121802196,-1592.22994644567,"10"
"cell48368",5356.96721570939,-1575.38194600865,"10"
"cell48372",5384.23721641675,-1589.31394637004,"10"
"cell48373",5519.83121993393,-1617.87994711101,"10"
"cell48381",5390.60921658203,-1731.98195007071,"10"
"cell48386",5343.35921535641,-1611.61594694853,"10"
"cell48388",5363.98721589148,-1628.19394737855,"10"
"cell48390",5415.17921721935,-1565.17594574392,"10"
"cell48391",5434.3492177166,-1601.571946688,"10"
"cell48392",5401.89521687478,-1699.90594923869,"10"
"cell48394",5369.60321603715,-1732.89995009452,"10"
"cell48409",5441.8012179099,-1574.03194597363,"10"
"cell48410",5370.19721605256,-1719.29194974154,"10"
"cell48412",5454.95149156451,-1488.76488943025,"10"
"cell48416",5469.80149194971,-1473.53688903525,"10"
"cell48433",5363.25948918611,-1371.58488639072,"10"
"cell48454",5390.09748988226,-1412.89488746226,"10"
"cell48455",5382.21348967776,-1376.28288651258,"10"
"cell48468",5423.3614907451,-1542.27889081836,"10"
"cell48484",5457.05749161914,-1521.16489027068,"10"
"cell48494",5446.79749135301,-1519.11289021745,"10"
"cell48498",5374.00548946485,-1366.72488626465,"10"
"cell48501",5387.45148981363,-1442.64888823405,"10"
"cell48502",5431.78549096361,-1414.13688749447,"10"
"cell48505",5488.43149243295,-1391.72688691318,"10"
"cell48511",5454.68149155751,-1400.36688713729,"10"
"cell48513",5466.56149186566,-1502.31888978183,"10"
"cell48516",5459.27149167657,-1451.82888847217,"10"
"cell48517",5343.92748868465,-1362.728886161,"10"
"cell48520",5507.0074929148,-1372.39488641173,"10"
"cell48533",5532.66310673952,-1227.7073273398,"10"
"cell48540",5529.90910666808,-1175.21932597831,"10"
"cell48541",5511.92710620165,-1344.72533037513,"10"
"cell48545",5491.29910566658,-1303.9553293176,"10"
"cell48546",5469.05110508949,-1338.08333020285,"10"
"cell48547",5461.86910490319,-1356.28133067489,"10"
"cell48549",5449.66510458663,-1269.39532842115,"10"
"cell48557",5503.44910598174,-1298.01532916352,"10"
"cell48562",5485.4131055139,-1341.8093302995,"10"
"cell48564",5527.26310659945,-1217.82532708347,"10"
"cell48566",5531.69110671431,-1248.82132788748,"10"
"cell48569",5407.81510350108,-1273.283328522,"10"
"cell48572",5488.38310559094,-1232.56732746586,"10"
"cell48577",5532.98710674793,-1203.83932672068,"10"
"cell48578",5516.46310631931,-1194.49732647836,"10"
"cell48579",5526.29110657424,-1239.74932765216,"10"
"cell48584",5516.0851063095,-1314.26932958513,"10"
"cell48608",5542.16710698605,-1259.89132817462,"10"
"cell48613",5351.15607065707,-987.617866374552,"10"
"cell48617",5409.58407217264,-988.319866392762,"10"
"cell48623",5516.99007495865,-1148.75387055427,"10"
"cell48631",5427.08007262647,-1017.53386715055,"10"
"cell48632",5418.87207241356,-1033.30186755955,"10"
"cell48636",5453.37807330862,-984.215866286308,"10"
"cell48645",5451.9740732722,-1005.22186683118,"10"
"cell48648",5479.62207398936,-971.687865961343,"10"
"cell48650",5398.9460718967,-1008.29986691102,"10"
"cell48651",5368.0580710955,-1016.02186711133,"10"
"cell48653",5518.66407500207,-1159.00847082026,"10"
"cell48658",5429.67207269371,-984.485866293311,"10"
"cell48663",5435.72007285058,-1056.68386816606,"10"
"cell48666",5372.21607120335,-1094.32186914235,"10"
"cell48667",5458.67007344589,-1045.39786787331,"10"
"cell48673",5383.6640715003,-1133.09387014806,"10"
"cell48674",5457.05007340387,-1007.48986689001,"10"
"cell48682",5549.77213427797,-782.200784727931,"10"
"cell48683",5522.88013358042,-895.276787661016,"10"
"cell48686",5377.40412980691,-852.832786560059,"10"
"cell48688",5485.40413260832,-844.678786348552,"10"
"cell48689",5540.91613404825,-864.496786862612,"10"
"cell48690",5500.36213299632,-875.350787144154,"10"
"cell48692",5381.02212990075,-958.667389305308,"10"
"cell48693",5417.36413084343,-816.220785610378,"10"
"cell48694",5446.90213160962,-773.992784515023,"10"
"cell48698",5463.58813204244,-796.996785111725,"10"
"cell48699",5488.86013269797,-823.24078579247,"10"
"cell48700",5401.00213041902,-853.480786576867,"10"
"cell48702",5395.00813026354,-883.234787348658,"10"
"cell48703",5499.76813298091,-904.72678790614,"10"
"cell48705",5373.03012969345,-803.530785281211,"10"
"cell48707",5377.40412980691,-918.496788263321,"10"
"cell48710",5426.86813108996,-753.634783986956,"10"
"cell48714",5419.95613091066,-775.342784550041,"10"
"cell48716",5516.56213341653,-801.316785223782,"10"
"cell48718",5441.34013146535,-814.600785568357,"10"
"cell48720",5477.68213240802,-799.318785171956,"10"
"cell48722",5384.7481299974,-907.642787981778,"10"
"cell48723",5473.30813229457,-956.345389245078,"10"
"cell48727",5444.68813155219,-754.660784013569,"10"
"cell48730",5460.4021319598,-911.638788085431,"10"
"cell48731",5551.12213431299,-859.312786728144,"10"
"cell48732",5419.41613089666,-799.696785181761,"10"
"cell48734",5511.05413327366,-924.112788408995,"10"
"cell48740",5405.16013052687,-755.092784024775,"10"
